Wrd,posAsm,posEng,IdeaID,Meanings
grouse,জাতিবাচক বিশেষ্য,Common Noun,3305,"ডঁৰিক,kalij pheasant,Lophura leucomelanos,ডঁৰিক চৰাই"
kalij pheasant,জাতিবাচক বিশেষ্য,Common Noun,3305,"ডঁৰিক,Lophura leucomelanos,ডঁৰিক চৰাই,grouse"
Lophura leucomelanos,জাতিবাচক বিশেষ্য,Common Noun,3305,"ডঁৰিক,kalij pheasant,ডঁৰিক চৰাই,grouse"
smithy,জাতিবাচক বিশেষ্য,Common Noun,3306,"ধাতুশাল,কমাৰশাল"
postman,জাতিবাচক বিশেষ্য,Common Noun,3308,"পত্ৰবাহক,ডাকোৱাল,ডাক হৰকৰা"
honey,জাতিবাচক বিশেষ্য,Common Noun,3311,"জানৈ,দিলজান,চেনাই,সোণাই"
darling,জাতিবাচক বিশেষ্য,Common Noun,3311,"জানৈ,দিলজান,চেনাই,সোণাই"
sweetheart,জাতিবাচক বিশেষ্য,Common Noun,3311,"জানৈ,দিলজান,চেনাই,সোণাই"
fugitive,জাতিবাচক বিশেষ্য,Common Noun,3313,"পলাতক,absconder"
absconder,জাতিবাচক বিশেষ্য,Common Noun,3313,"fugitive,পলাতক"
air hostess,জাতিবাচক বিশেষ্য,Common Noun,3339,"বিমান সেৱিকা,বিমান পৰিচাৰিকা"
agitator,জাতিবাচক বিশেষ্য,Common Noun,3341,আন্দোলনকাৰী
prime minister,জাতিবাচক বিশেষ্য,Common Noun,3349,প্ৰধানমন্ত্ৰী
ancestor,জাতিবাচক বিশেষ্য,Common Noun,3350,"অকহি-পুৰুষ,একৈশ পুৰুষ,বোপা-ককা,ঊৰ্দ্ধপুৰুষ"
forefather,জাতিবাচক বিশেষ্য,Common Noun,3350,"অকহি-পুৰুষ,একৈশ পুৰুষ,বোপা-ককা,ঊৰ্দ্ধপুৰুষ"
amateur,জাতিবাচক বিশেষ্য,Common Noun,3355,"অপেচাদাৰী,non-professional,অপেশাদাৰী"
non-professional,জাতিবাচক বিশেষ্য,Common Noun,3355,"অপেচাদাৰী,অপেশাদাৰী,amateur"
professional,জাতিবাচক বিশেষ্য,Common Noun,3356,"বৃত্তিধাৰী,বৃত্তিয়া,professional person,পেশাদাৰী"
professional person,জাতিবাচক বিশেষ্য,Common Noun,3356,"বৃত্তিধাৰী,বৃত্তিয়া,পেশাদাৰী,professional"
applicant,জাতিবাচক বিশেষ্য,Common Noun,3369,"প্ৰাৰ্থী,আবেদনকাৰী,আবেদক"
assailant,জাতিবাচক বিশেষ্য,Common Noun,3384,"আততায়ী,অপঘাতক,আতাইতাই,assaulter"
attacker,জাতিবাচক বিশেষ্য,Common Noun,3384,"আততায়ী,অপঘাতক,আতাইতাই,assaulter"
assaulter,জাতিবাচক বিশেষ্য,Common Noun,3384,"আততায়ী,অপঘাতক,আতাইতাই,accoster"
accoster,জাতিবাচক বিশেষ্য,Common Noun,3384,"আততায়ী,অপঘাতক,আতাইতাই,assaulter"
bankrupt,জাতিবাচক বিশেষ্য,Common Noun,3392,"লাওলোৱা,দেৱলীয়া,insolvent"
insolvent,জাতিবাচক বিশেষ্য,Common Noun,3392,"লাওলোৱা,দেৱলীয়া,bankrupt"
betrayer,জাতিবাচক বিশেষ্য,Common Noun,3398,"বিশ্বাসঘাতকী,বিশ্বাসঘাতী,বিশ্বাসঘাতক,treacherous"
treacherous,জাতিবাচক বিশেষ্য,Common Noun,3398,"বিশ্বাসঘাতকী,বিশ্বাসঘাতী,বিশ্বাসঘাতক,betrayer"
bodyguard,জাতিবাচক বিশেষ্য,Common Noun,3402,"গা-চোৱা,অঙ্গসেৱক,অঙ্গৰক্ষক,দেহৰক্ষী"
gay,জাতিবাচক বিশেষ্য,Common Noun,3421,সমকামী পুৰুষ
homosexual,জাতিবাচক বিশেষ্য,Common Noun,3422,"সমকামী,সমলৈঙ্গিক"
lesbian,জাতিবাচক বিশেষ্য,Common Noun,3423,"ৰৰৈ,ৰঙিলী,সমকামী মহিলা"
nycanthes arbortrisis,জাতিবাচক বিশেষ্য,Common Noun,3424,"পানী-পিপলী,পানী-পিয়লী,পাৰিজাত,শেৱালি"
night-flowering jasmine,জাতিবাচক বিশেষ্য,Common Noun,3424,"পানী-পিপলী,পানী-পিয়লী,পাৰিজাত,শেৱালি"
coral jasmine,জাতিবাচক বিশেষ্য,Common Noun,3424,"পানী-পিপলী,পানী-পিয়লী,পাৰিজাত,শেৱালি"
night jasmine,জাতিবাচক বিশেষ্য,Common Noun,3424,"পানী-পিপলী,পানী-পিয়লী,পাৰিজাত,শেৱালি"
nyctanthes arbortristis,জাতিবাচক বিশেষ্য,Common Noun,3424,"পানী-পিপলী,পানী-পিয়লী,পাৰিজাত,শেৱালি"
enemy,জাতিবাচক বিশেষ্য,Common Noun,3425,"ৰিপু,অৰাতি,অৰি,পাৰিপন্থিক"
foe,জাতিবাচক বিশেষ্য,Common Noun,3425,"ৰিপু,অৰাতি,অৰি,পাৰিপন্থিক"
carrier,জাতিবাচক বিশেষ্য,Common Noun,3441,"ভাৰুৱা,ভাৰবাহক,সংবাহক,বাহক"
carrier,জাতিবাচক বিশেষ্য,Common Noun,3442,বাহক
clerk,জাতিবাচক বিশেষ্য,Common Noun,3445,"মসিজীৱী,পেচকাৰ,মহৰী,কাপ-চেলেকা"
astronaut,জাতিবাচক বিশেষ্য,Common Noun,3452,"নভোচাৰী,মহাকাশযাত্ৰী,নভশ্চৰ,নভশ্চাৰী"
cosmonaut,জাতিবাচক বিশেষ্য,Common Noun,3452,"নভোচাৰী,মহাকাশযাত্ৰী,নভশ্চৰ,নভশ্চাৰী"
native,জাতিবাচক বিশেষ্য,Common Noun,3456,"স্থানীয়,আদিবাসী,দেশী,থলুৱা"
indigenous,জাতিবাচক বিশেষ্য,Common Noun,3456,"স্থানীয়,আদিবাসী,দেশী,থলুৱা"
aboriginal,জাতিবাচক বিশেষ্য,Common Noun,3456,"স্থানীয়,আদিবাসী,দেশী,থলুৱা"
aborigine,জাতিবাচক বিশেষ্য,Common Noun,3456,"স্থানীয়,আদিবাসী,দেশী,থলুৱা"
publisher,জাতিবাচক বিশেষ্য,Common Noun,3464,প্ৰকাশক
culprit,জাতিবাচক বিশেষ্য,Common Noun,3466,দোষী
Citrus limon (L) Burm f,জাতিবাচক বিশেষ্য,Common Noun,3470,কাজিনেমু
cook,জাতিবাচক বিশেষ্য,Common Noun,3471,"খানচামা,ঠাকুৰ,সূপকাৰ,বাবুৰ্চি"
butler,জাতিবাচক বিশেষ্য,Common Noun,3471,"খানচামা,ঠাকুৰ,সূপকাৰ,বাবুৰ্চি"
demonstrator,জাতিবাচক বিশেষ্য,Common Noun,3485,প্ৰদৰ্শনকাৰী
tenant,জাতিবাচক বিশেষ্য,Common Noun,3523,"ৰায়ত,ভাৰাতীয়া,ভাড়াতীয়া"
eyewitness,জাতিবাচক বিশেষ্য,Common Noun,3530,প্ৰত্যক্ষদৰ্শী
fundamentalist,জাতিবাচক বিশেষ্য,Common Noun,3533,মৌলবাদী
meteor,জাতিবাচক বিশেষ্য,Common Noun,3535,"উলুকা,shooting star,পপীয়া তৰা,উল্কা"
shooting star,জাতিবাচক বিশেষ্য,Common Noun,3535,"উলুকা,পপীয়া তৰা,উল্কা,meteor"
fiancee,জাতিবাচক বিশেষ্য,Common Noun,3538,"বাকদত্তা,বাগদত্তা"
veteran,জাতিবাচক বিশেষ্য,Common Noun,3539,"ঘাগী,প্ৰৱীণ"
Mangifera sylvatica,জাতিবাচক বিশেষ্য,Common Noun,3542,বন আম
paik,জাতিবাচক বিশেষ্য,Common Noun,3547,পাইক
danionin,জাতিবাচক বিশেষ্য,Common Noun,3554,"ডঁৰিকনা,ডণ্ডিকা,ডনিকনা"
suspect,জাতিবাচক বিশেষ্য,Common Noun,3557,সন্দিগ্দ্ধ ব্যক্তি
home minister,জাতিবাচক বিশেষ্য,Common Noun,3559,গৃহমন্ত্ৰী
incarnation,জাতিবাচক বিশেষ্য,Common Noun,3566,অৱতাৰ
amphibian,জাতিবাচক বিশেষ্য,Common Noun,3568,উভচৰ
representative,জাতিবাচক বিশেষ্য,Common Noun,3569,"প্ৰতিভূ,সঁজাতী,আন্মোক্তাৰ,emissary"
emissary,জাতিবাচক বিশেষ্য,Common Noun,3569,"প্ৰতিভূ,সঁজাতী,আন্মোক্তাৰ,প্ৰতিনিধি"
disciple,জাতিবাচক বিশেষ্য,Common Noun,3574,"শিচ,শিষ্য"
follower,জাতিবাচক বিশেষ্য,Common Noun,3589,"অনুসৰণকাৰী,অনুৱৰ্তী,সহগামী,অনুগত"
witness,জাতিবাচক বিশেষ্য,Common Noun,3600,"ইচাদ,ইছাদ,সাক্ষী"
bamboo shoot,জাতিবাচক বিশেষ্য,Common Noun,3615,"বংশাংকুৰ,বাঁহগাজ,dry bamboo shoot"
dry bamboo shoot,জাতিবাচক বিশেষ্য,Common Noun,3615,"বংশাংকুৰ,বাঁহগাজ,bamboo shoot"
contractor,জাতিবাচক বিশেষ্য,Common Noun,3619,ঠিকাদাৰ
resident,জাতিবাচক বিশেষ্য,Common Noun,3627,"আৱাসী,অধিবাসী,বাসী,নিবাসী"
inhabitant,জাতিবাচক বিশেষ্য,Common Noun,3627,"আৱাসী,অধিবাসী,বাসী,নিবাসী"
habitant,জাতিবাচক বিশেষ্য,Common Noun,3627,"আৱাসী,অধিবাসী,বাসী,নিবাসী"
guardian,জাতিবাচক বিশেষ্য,Common Noun,3635,"পালক,পালোঁতা,অভিভাৱক"
robber,জাতিবাচক বিশেষ্য,Common Noun,3641,"লুটিয়াৰ,লুটকাৰী,চোঞ্চা,বাটোৱাৰি"
pirate,জাতিবাচক বিশেষ্য,Common Noun,3643,জলদস্যু
cobbler,জাতিবাচক বিশেষ্য,Common Noun,3644,"চৰ্মকাৰ,মুচিয়াৰ,চাল-সিওঁতা,গো-চাল কটা"
shoemaker,জাতিবাচক বিশেষ্য,Common Noun,3644,"চৰ্মকাৰ,মুচিয়াৰ,চাল-সিওঁতা,গো-চাল কটা"
cobra,জাতিবাচক বিশেষ্য,Common Noun,3645,"ফেঁটী,ফেঁটী সাপ"
prisoner,জাতিবাচক বিশেষ্য,Common Noun,3653,"কয়দী,কয়েদী,বন্দীয়াৰ,ফাটক"
mountaineer,জাতিবাচক বিশেষ্য,Common Noun,3658,পৰ্বতাৰোহী
toad,জাতিবাচক বিশেষ্য,Common Noun,3660,"বৰ্ষাঘোষ,বিষ্টিভূ,কটুৰৱ,চুকভেকুলা"
creditor,জাতিবাচক বিশেষ্য,Common Noun,3669,"উত্তমৰ্ণ,ঋণদাতা,ধাৰ-দিওঁতা,পাওনাদাৰ"
peon,জাতিবাচক বিশেষ্য,Common Noun,3683,"কটকী,হৰকৰা,সংবাদ-বাহক,পিয়ন"
messenger,জাতিবাচক বিশেষ্য,Common Noun,3683,"কটকী,হৰকৰা,সংবাদ-বাহক,পিয়ন"
attendant,জাতিবাচক বিশেষ্য,Common Noun,3683,"কটকী,হৰকৰা,সংবাদ-বাহক,পিয়ন"
orderly,জাতিবাচক বিশেষ্য,Common Noun,3683,"কটকী,হৰকৰা,সংবাদ-বাহক,পিয়ন"
